Claart,Fecncre,Cant,Clacli,Clatipcli,Numfac
03VCUA12,22/11/22,3.5,MRS2043,0,ZI075088
03PP30020,22/11/22,5.3,MRSZI046,0,ZI074915
01ARM1543,23/11/22,1.0,MRS2043,0,ZI075175
01VAR112,23/11/22,55.0,MRS2043,0,ZI075254
06TALAHAB,25/11/22,2.0,COLM82,0,ZI075184
01VAR34,25/11/22,4.0,MEVJ54,0,ZI075096
06COP1138,25/11/22,14.0,MRSZI41,0,ZI075370
06TAPPP2,25/11/22,4.0,MRSZI41,0,ZI075370
03PTR3314,28/11/22,53.2,MRS2043,0,ZI075441
0645480,29/11/22,2.0,MRS2043,0,ZI075620
0545046,30/11/22,2.0,MRS2043,0,ZI075685
05LLAPJ12,30/11/22,2.0,MRS2043,0,ZI075685
04HPPB141,12/01/22,100.0,MRSZI0025,0,ZI075448
01CAL,12/01/22,1.0,MRSZI00157,0,ZI075555
03TAB3101,12/01/22,81.6,GOGM97,0,ZI075736
01TAR,12/01/22,1.0,MRS2043,0,ZI075809
03PP15018,12/02/22,24.0,MRS2043,0,ZI075800
03PR10020,12/02/22,3.2,MRSZI046,0,ZI075787
03PR12520,12/02/22,4.2,MRSZI046,0,ZI075787
04HCGD,12/02/22,1.0,MRSZI046,0,ZI075787
01CEMBIG,12/05/22,1.0,MAGR3308,0,ZI075730
01CEMBIG,12/05/22,1.0,MAGR3308,0,ZI075731
01ARM124,12/07/22,3.0,MRSZI046,0,ZI075987
08CAB8,12/08/22,100.0,AALA45,0,ZI076035
01CEMCAZ50,14/12/22,1.0,COLM82,0,ZI076105
01COMB34,16/12/22,8.0,MRS2043,0,ZI076736
01VAR38,16/12/22,2.0,MRS2043,0,ZI076736
03LG41018,19/12/22,1.0,MRS2043,0,ZI076849
04L470IB,19/12/22,1.0,MRS2043,0,ZI076849
01ARM538,20/12/22,10.0,MRSZI046,0,ZI076927
03PP30020,21/12/22,10.6,MRSZI0096,0,ZI076871
01CEMCAZ50,23/12/22,1.0,MRSZI013,8,ZI077000
01CEMCAZ50,23/12/22,1.0,MRSZI046,0,ZI076952
05COPGALV34,23/12/22,1.0,MRS2043,0,ZI077138
05TUBPVCN4,23/12/22,3.0,MRS2043,0,ZI077138
06REDG120,23/12/22,2.0,MRS2043,0,ZI077138
04B105,26/12/22,1.0,MRS2043,0,ZI077211
04HPPB14112,27/12/22,100.0,MRS2043,0,ZI077274
05CONPH12,27/12/22,2.0,MRSZI046,0,ZI077223
05DETIA,27/12/22,1.0,MRS2043,0,ZI077308
05NIPGCAM3812,27/12/22,2.0,MRS2043,0,ZI077308
04PINACANJ3,28/12/22,46.0,MRS2043,0,ZI077390
01VAR112,29/12/22,8.0,MRSZI046,0,ZI077404
01VAR38,31/12/22,10.0,MRS2043,0,ZI077516
01VAR112,31/12/22,7.0,MRSZI046,0,ZI077335
03POL1010,01/05/23,325.0,MRS2043,0,ZI077774
01ARM1543,01/06/23,5.0,MRS2043,0,ZI077858
01ARM1543,01/06/23,25.0,MRS2043,0,ZI077928
0611752,01/07/23,1.0,MRS2043,0,ZI077932
01ARM1538,01/09/23,5.0,MRSZI046,0,ZI077962
0620576,01/09/23,1.0,MRS2043,0,ZI078048
04HPPB141,01/10/23,50.0,MRS2043,0,ZI077965
01ARM1543,01/10/23,1.0,MRSZI046,0,ZI077983
01CEMMCA50,01/12/23,12.0,MRS2043,0,ZI078254
01TB,01/12/23,2.0,MRSZI046,0,ZI077447
01YEM,24/01/23,1.0,MRSZI046,0,ZI078919
03PR40018,13/01/23,15.8,MRSZI046,0,ZI077993
03PR10018,13/01/23,26.4,MRS650,0,ZI078368
01CEMMCA50,13/01/23,1.0,MRS2043,0,ZI078372
06CLA3,14/01/23,3.0,MRS2043,0,ZI078390
04HSI2178,17/01/23,4.98,MRS2043,0,ZI078524
03TC3031,31/01/23,60.0,PUBGEN,0,ZI079522
04DISCAU778,31/01/23,50.0,PUBGEN,0,ZI079522
04HSI2176,20/01/23,5.0,CERE89,1,ZI078469
05TUBPVCHA34,20/01/23,2.0,MRSZI046,0,ZI078455
01BLO20,21/01/23,100.0,OESM970_GRANEL,0,ZI077845
05ADAPMH34,23/01/23,2.0,MRS2043,0,ZI078871
04FOR3,23/01/23,14.0,MOSTMAT,0,ZI078843
02CAN24,23/01/23,8.0,SFE11,1,ZI078877
03TM18112,24/01/23,10.5,MRSZI046,0,ZI078476
01PAB,24/01/23,1.0,VILJ75,0,ZI078721
03ANG142,24/01/23,90.6,MRSZI046,0,ZI078747
03PTR4414,24/01/23,145.6,MRSZI046,0,ZI078747
01ARM124,25/01/23,8.0,MRSZI046,0,ZI078984
01ARM123,25/01/23,11.0,PSP14,0,ZI079063
03PR10020,25/01/23,3.2,MRS2043,0,ZI079100
08E362501,25/01/23,4.0,OCP100,3,ZI079106
04HSI2176,25/01/23,2.0,MRS2043,0,ZI079124
01ARE,25/01/23,1.0,MRS2043,0,ZI078882
01BLO12,26/01/23,3000.0,PSP14,0,ZI078862
03CABDAÑ,27/01/23,5.0,MRSZI0603,0,ZI079077
05CODPVCH3490,27/01/23,20.0,MRSZI046,0,ZI079191
05COPPVCH34,27/01/23,6.0,MRSZI046,0,ZI079191
05TUBPVCHA34,27/01/23,12.0,MRSZI046,0,ZI079191
03PTR114,28/01/23,126.0,MRS2043,0,ZI079329
05COPL12,30/01/23,5.0,MRS2043,0,ZI079344
01COMB34,30/01/23,0.5,MRSZI046,0,ZI078888
01CEMCAZ50,30/01/23,1.0,MRSZI046,0,ZI079310
01SON20,30/01/23,2.0,MRSZI38,0,ZI079346
03103TS20,30/01/23,6.4,PUBGEN,0,ZI079417
01VAR112,30/01/23,15.0,MRS2043,0,ZI079422
01ALREC,02/01/23,3.0,MRSZI046,0,ZI079496
01CEMCAZ50,02/01/23,1.0,MRSZI046,0,ZI079496
01VAR38,02/01/23,5.0,MRSZI046,0,ZI079496
03PTR114,02/02/23,130.0,PUBGEN,0,ZI079610
03TC30212,02/02/23,21.0,PUBGEN,0,ZI079610
04HDCM14,02/02/23,8.0,PUBGEN,0,ZI079610
04HDD412,02/02/23,6.0,PUBGEN,0,ZI079610
04HDDC412,02/02/23,12.0,PUBGEN,0,ZI079610
04HSO1318,02/02/23,15.0,PUBGEN,0,ZI079610
06FONSDS,02/02/23,3.0,PUBGEN,0,ZI079610
06OINESMNEGAL,02/02/23,2.0,PUBGEN,0,ZI079610
06PEB4,02/02/23,3.0,PUBGEN,0,ZI079610
06T501,02/02/23,21.0,PUBGEN,0,ZI079610
01VAR112,02/02/23,42.0,MRSZI046,0,ZI079534
05JUEHC3,02/03/23,1.0,MRSZI046,0,ZI079565
03PTR114,02/03/23,580.0,PUBGEN,0,ZI079686
03PTR114,02/03/23,46.0,PUBGEN,0,ZI079749
01ARM123,02/04/23,10.0,SOMJ84,0,ZI079767
01CAS651,02/04/23,15.0,MRSZI0025,0,ZI079664
06ABRA2,03/07/23,42.0,MRS2043,0,ZI081808
03POL88,02/07/23,43.2,MOCC87,0,ZI079861
03PR10020,02/07/23,16.0,MRSZI013,8,ZI079705
03LA10126400,02/07/23,2.0,MRS2043,0,ZI079840
01ARE,02/08/23,6.0,PUBGEN,0,ZI079749
03SOL146,02/09/23,190.4,MRSZI1006,0,ZI079953
05TAPMPVC2,02/09/23,1.0,MRS2043,0,ZI080121
06ALAPJ34,02/10/23,13.0,MRSZI120,0,ZI079729
03PTR214,02/10/23,35.2,MOMM67,0,ZI080026
01ARM12204,13/02/23,10.0,MRSZI046,0,ZI080266
0649191,14/02/23,1.0,MRS2043,0,ZI080407
05TUBPVCN4,14/02/23,18.0,MRSZI046,0,ZI080376
05COFLEXFC,15/02/23,1.0,PUBGEN,0,ZI080518
01BLO12,18/02/23,125.0,OESM970,0,ZI080501
08CON2023,20/02/23,5.0,MRSZI046,0,ZI080726
01CEMCAZ50,20/02/23,20.0,MRSZI1006,0,ZI078902
01CEMCAZ50,20/02/23,100.0,MRSZI1006,0,ZI079277
03ANG182,20/02/23,15.2,MRSZI1006,0,ZI079464
03LN41020,20/02/23,2.0,MRSZI1006,0,ZI079464
03PC7518,20/02/23,16.8,MRSZI1006,0,ZI079464
03PR22518,20/02/23,129.0,MRSZI1006,0,ZI079464
03PR30018,20/02/23,25.2,MRSZI1006,0,ZI079464
03PTR3112,20/02/23,80.0,MRSZI1006,0,ZI079464
03PTR4414,20/02/23,36.4,MRSZI1006,0,ZI079464
03SOL144,20/02/23,31.0,MRSZI1006,0,ZI079464
03SOL183,20/02/23,225.0,MRSZI1006,0,ZI079464
04HBL3R,20/02/23,9.0,MRSZI1006,0,ZI079464
04S104,20/02/23,1.0,MRSZI1006,0,ZI079464
04S105,20/02/23,1.0,MRSZI1006,0,ZI079464
03LN41016,22/02/23,1.0,MRSZI046,0,ZI080787
01ARM123,22/02/23,10.0,MRSZI100,0,ZI080712
05CODPVC490,23/02/23,4.0,MRSZI046,0,ZI081000
05CODPVC490,24/02/23,4.0,MRSZI046,0,ZI081107
01MALSOL6,25/02/23,50.0,MRSZI046,0,ZI080986
01TB,27/02/23,6.0,MRS730,0,ZI078736
03TC3031,28/02/23,2.0,CAGV61,0,ZI081177
03TAB38,28/02/23,32.6,MRSZI1006,0,ZI079953
03VIPR104179,28/02/23,219.0,MRSZI1006,0,ZI079953
04CHPH717,28/02/23,2.0,MRSZI1006,0,ZI079953
04HBL3R,28/02/23,6.0,MRSZI1006,0,ZI079953
03M22518,28/02/23,15.2,MRSZI1006,0,ZI079953
03PP20018,28/02/23,22.8,MRSZI1006,0,ZI079953
03PR12518,28/02/23,11.2,MRSZI1006,0,ZI079953
03PR17518,28/02/23,14.4,MRSZI1006,0,ZI079953
03SOL182,28/02/23,8.1,MRSZI1006,0,ZI079953
01ARM124,28/02/23,10.0,MRSZI046,0,ZI081364
01CAL,03/01/23,2.0,MATR,0,ZI081388
01CEMBIG,03/01/23,2.0,MATR,0,ZI081388
01BLO12,03/01/23,20.0,MRSZI046,0,ZI081346
03121CH18,03/01/23,12.0,PEMG66,1,ZI081220
03127TDC18,03/01/23,5.6,PEMG66,1,ZI081220
03M22518,03/01/23,26.6,PEMG66,1,ZI081220
04HDDC412,03/01/23,2.0,PEMG66,1,ZI081220
04HSI2110,03/01/23,0.5,PEMG66,1,ZI081220
01ALREC,03/02/23,3.0,MRS2043,0,ZI081281
01BAB1030,03/02/23,300.0,MRS2043,0,ZI081281
01CEMCAZ50,03/02/23,25.0,MRS2043,0,ZI081281
01VAR38,03/02/23,16.0,MRS2043,0,ZI081281
06CLA212,03/02/23,3.0,MRS2043,0,ZI081281
GTRAS,03/02/23,1.0,MRS2043,0,ZI081281
01BLO12,03/02/23,50.0,MATR,0,ZI081145
01ARCRI,03/03/23,6.0,MRSZI046,0,ZI081587
05TUBGALV5138,03/03/23,5.0,MRS2043,0,ZI081610
0619679,03/04/23,2.0,MRSZI046,0,ZI081421
06LIMA8,03/04/23,2.0,MRSZI046,0,ZI081421
01MALSOL6,03/06/23,10.0,MRSZI046,0,ZI081585
03TAB310T,03/07/23,142.8,MRSZI046,0,ZI081767
03SOL182,03/07/23,16.2,LUVS75,0,ZI081615
01BLO12,03/07/23,58.0,MRSZI013,8,ZI081647
03SOL1812,03/07/23,2.0,PUBGEN,0,ZI081844
01EST1520,03/07/23,24.0,MRS2043,0,ZI081847
01ARM1543,03/08/23,12.0,PUBGEN,0,ZI081953
0615932,03/08/23,1.0,PUBGEN,0,ZI081953
01VAR112,16/03/23,7.0,PUBGEN,0,ZI082457
03LN41014,16/03/23,1.0,PUBGEN,0,ZI082457
03LPCR723,03/10/23,3.0,PUBGEN,0,ZI082091
03PC10020,03/10/23,6.9,PUBGEN,0,ZI082091
03POL56,03/10/23,28.0,PUBGEN,0,ZI082091
01ARECARR,03/11/23,2.0,MHC20,0,ZI081306
03TAB33,14/03/23,12.4,MRSZI046,0,ZI082236
03PR12518,15/03/23,33.6,MENH56,0,ZI080032
03PTR3112,15/03/23,70.0,MENH56,0,ZI080032
03PTR34,15/03/23,12.6,MENH56,0,ZI080032
06TAQE12,15/03/23,20.0,MRSZI046,0,ZI082305
04HPASR05,15/03/23,1.0,MRS2043,0,ZI082369
01YEM,16/03/23,21.0,MRSZI0025,0,ZI082372
04HPPB1434,17/03/23,300.0,MRS2043,0,ZI082495
08BICCH8,18/03/23,38.0,GAGS74,0,ZI082516
03LG31026,20/03/23,2.0,PUBGEN,0,ZI082583
01YEM,21/03/23,4.0,MRSZI0025,0,ZI082372
03PTR212114,21/03/23,49.2,CERE89,1,ZI082595
01COMB34,21/03/23,0.5,PUBGEN,0,ZI082699
03PC10018,22/03/23,26.1,MRSZI046,0,ZI082747
03PR20018,22/03/23,8.8,MRSZI046,0,ZI082747
03SOL3162,22/03/23,6.0,MRSZI046,0,ZI082747
01ARM124,23/03/23,3.0,MRS2043,0,ZI082876
01BLO10,25/03/23,15.0,MRS0537,0,ZI082986
01ALREC,27/03/23,10.0,MRSZI046,0,ZI082746
01ARM1543,27/03/23,4.0,MRSZI046,0,ZI082832
01ARE,28/03/23,0.5,MRS2043,0,ZI083078
01BLO15,29/03/23,350.0,PUBGEN,0,ZI083065
05CONPH12,29/03/23,2.0,MRS2043,0,ZI083221
05CONPL12,29/03/23,2.0,MRS2043,0,ZI083221
05CONPL34,29/03/23,1.0,MRS2043,0,ZI083221
01BLO15,31/03/23,500.0,MRS2043,0,ZI083304
06BALCA,04/04/23,1.0,PUBGEN,0,ZI083556
06VOLTAL,04/04/23,1.0,PUBGEN,0,ZI083556
08RON516,04/04/23,4.0,PUBGEN,0,ZI083556
08TOR516312,04/04/23,4.0,PUBGEN,0,ZI083556
08TUER516,04/04/23,4.0,PUBGEN,0,ZI083556
01CEMCAZ50,04/05/23,10.0,MRSZI10004,0,ZI083363
03TM162,04/06/23,28.5,PUBGEN,0,ZI083683
03TM18112,04/06/23,7.0,PUBGEN,0,ZI083683
06BRF516,04/10/23,1.0,MRS2043,0,ZI083762
03k30018,04/11/23,48.0,PUBGEN,0,ZI083859
03PLA31034,04/11/23,140.34,JUAF96,0,ZI083817
CORT,04/11/23,1.0,JUAF96,0,ZI083817
01ARE4,04/12/23,1.0,PUBGEN,0,ZI083859
01TAR,13/04/23,6.0,CAZH93,0,ZI083352
08POLF12,14/04/23,50.0,MRS2043,0,ZI083960
03M22518,14/04/23,22.8,MRS2043,0,ZI084072
01PAB,14/04/23,1.0,MRSIZ143,0,ZI083991
01ARE,14/04/23,1.5,PUBGEN,0,ZI084099
01COMB34,14/04/23,1.0,PUBGEN,0,ZI084099
03POL86,18/04/23,64.8,EAPJ90,0,ZI083694
03131MOS20,18/04/23,4.0,PUBGEN,0,ZI084311
01MALSOL6,19/04/23,80.0,MRS2043,0,ZI084393
08BOT8,20/04/23,30.0,MRSZI0025,0,ZI084299
05ADAPIM12,21/04/23,1.0,MRS2043,0,ZI084467
05CR3412,21/04/23,1.0,MRS2043,0,ZI084467
03LA10126500,21/04/23,1.0,MRSZI0603,0,ZI084352
06CODP12,24/04/23,18.0,MRS2043,0,ZI084659
03TAB3101,27/04/23,20.4,MRSIZ143,0,ZI084797
01TAR,27/04/23,20.0,OCP100,3,ZI082376
01TB,05/08/23,8.0,MRSZI130,0,ZI083553
05TUBGALV5138,28/04/23,12.0,PUBGEN,0,ZI084965
02CINJ,28/04/23,2.0,MRSZI0025,0,ZI084899
02CINJ,05/02/23,2.0,MFA18,0,ZI084887
02COME28,05/02/23,4.0,MFA18,0,ZI084887
02PANN2,05/02/23,4.0,MFA18,0,ZI084887
08RON38,05/03/23,2.0,MRS2043,0,ZI085195
08TOR38212,05/03/23,2.0,MRS2043,0,ZI085195
08TUER38,05/03/23,2.0,MRS2043,0,ZI085195
03103TS18,05/03/23,3.7,PUBGEN,0,ZI085216
03154JUN18,05/03/23,1.5,PUBGEN,0,ZI085216
01ARM12204,05/04/23,7.0,HEMF74,0,ZI085243
03k30018,05/05/23,8.0,MRSIZ143,0,ZI085094
01CAL,05/06/23,2.0,MRSZI046,0,ZI085376
01ARM204,05/08/23,2.0,MRSZI046,0,ZI085305
03K30020,05/09/23,2.0,PUBGEN,0,ZI085564
0646102,05/11/23,15.0,LOGD94,8,ZI085534
01ARM123,05/12/23,17.0,PUBGEN,0,ZI085782
03ANG3161,13/05/23,11.0,CAZH93,0,ZI085815
03ANG3161,13/05/23,11.0,CAZH93,0,ZI085817
01CAL,15/05/23,2.0,MRS2043,0,ZI085831
04CHPFANL,15/05/23,1.0,MRS2043,0,ZI085872
04HSI2178,16/05/23,2.0,MRS2043,0,ZI085926
08CENC1,20/05/23,1.0,MRS2043,0,ZI086262
08PASQ20,20/05/23,1.0,MRS2043,0,ZI086262
05TUBGALV2,16/05/23,2.0,RODH66,6,ZI085797
05TUBPVCN6,18/05/23,18.0,PUBGEN,0,ZI086153
01ARM538,19/05/23,10.0,MRS2043,0,ZI086129
06EC12,20/05/23,1.0,HESA76,14,ZI086284
01ARM204,22/05/23,7.0,MRSZI046,0,ZI086371
05CODPLU3490,23/05/23,2.0,MRS2043,0,ZI086444
08PVAL12,23/05/23,1.0,MRS2043,0,ZI086444
01EST1530,26/05/23,70.4,CGU021,0,ZI086651
06ARC3,27/05/23,14.0,MRS2043,0,ZI086750
03PR20018,27/05/23,35.2,PUBGEN,0,ZI086772
03TAB310T,29/05/23,40.8,MRS650,0,ZI086701
01BLO15,30/05/23,1000.0,MHC20,0,ZI084116
SRVBASIND,30/05/23,2.0,PUBGEN,0,ZI086705
SRVBASIND,30/05/23,3.0,PUBGEN,0,ZI086771
03PR10020,06/01/23,3.2,EAMF78,1,ZI087025
01ARM204,06/01/23,3.0,MRS2043,0,ZI087029
01CEMCAZ50,06/01/23,10.0,MRS2043,0,ZI087029
06MACI122,06/02/23,40.0,PUBGEN,0,ZI087135
05REDGALVC112,06/02/23,1.0,MRS2043,0,ZI087178
03PC15018,06/02/23,17.2,MRSZI19,0,ZI087024
03PERC050,06/02/23,5.6,MRSZI19,0,ZI087024
06PL4,06/02/23,6.0,MRSZI19,0,ZI087024
06CLA212,06/02/23,25.0,MRSZI164,0,ZI087219
01CAL,06/03/23,5.0,MRSZI0025,0,ZI086899
01TAR,06/03/23,20.0,MRSZI0501,0,ZI081949
0613295,06/03/23,1.0,FAL03,4,ZI086819
0618026,06/03/23,1.0,FAL03,4,ZI086819
0614271,06/05/23,5.0,MRSIZ143,0,ZI087302
01COMB34,06/05/23,2.0,MRS2043,0,ZI087357
06GUAN,06/09/23,30.0,MRSZI013,8,ZI087697
01EST1530,06/10/23,20.8,MRSZI046,0,ZI087538
03TAB310T,14/06/23,20.4,MRS2043,0,ZI087980
05CONPL34,14/06/23,10.0,MRSZI0025,0,ZI087986
06CLA212,14/06/23,2.0,MRS2043,0,ZI088007
03k30018,16/06/23,8.0,MRSIZ143,0,ZI088176
06BF34,16/06/23,1.0,MRSZI0047,0,ZI088134
0613186,16/06/23,1.0,MRS2043,0,ZI088238
06BISHEM212,19/06/23,3.0,IAHC450,3,ZI088140
03TAB33,19/06/23,12.4,MRS2043,0,ZI088257
04HPER,19/06/23,8.0,MRS2043,0,ZI088257
06ESPC,19/06/23,16.0,IAHC450,3,ZI087941
03TAB36Z,21/06/23,12.4,MRS2043,0,ZI088510
08TOR14212,21/06/23,180.0,MRS2043,0,ZI088526
06ESPC,23/06/23,8.0,IAHC450,3,ZI087941
06ALAG145,23/06/23,7.0,IAHC450,3,ZI087941
06ALAG16,23/06/23,3.0,IAHC450,3,ZI088201
02ECAG6305,24/06/23,4.0,RODH66,6,ZI088119
02EPP6305,24/06/23,8.0,RODH66,6,ZI088119
02PANLIG12,24/06/23,2.0,RODH66,6,ZI088119
05CONPH12,26/06/23,3.0,MRS2043,0,ZI088710
05CONPL12,26/06/23,3.0,MRS2043,0,ZI088710
05PLJLR20,26/06/23,1.0,MRS2043,0,ZI088710
03TC302,26/06/23,12.0,CAZH93,0,ZI088745
03TC30L,26/06/23,4.0,CAZH93,0,ZI088746
05TUEP12,27/06/23,1.0,MRS2043,0,ZI088825
08PVAL34,27/06/23,1.0,MRS2043,0,ZI088825
02PANN2,28/06/23,1.0,IAHC450,3,ZI088201
02PERM,28/06/23,1.0,IAHC450,3,ZI088201
05TUBGALV51126,28/06/23,1.0,IAHC450,3,ZI088201
05TUBGALV5212,28/06/23,1.0,IAHC450,3,ZI088201
05TUBGALV522,28/06/23,1.0,IAHC450,3,ZI088201
04HSI2176,28/06/23,5.0,MRS2043,0,ZI088921
03LA10126500,29/06/23,7.0,PUBGEN,0,ZI089076
03VCUA12,30/06/23,77.0,MRS2043,0,ZI089151
04HPPB141,07/04/23,100.0,PUBGEN,0,ZI089376
01EST1525,07/04/23,37.0,PUBGEN,0,ZI089376
03LPCGR305,07/06/23,1.0,PUBGEN,0,ZI089467
02COMP12,07/06/23,1.0,MRS2043,0,ZI089018
02ECAG4305,07/06/23,4.0,MRS2043,0,ZI089018
02PANN2,07/06/23,2.0,MRS2043,0,ZI089018
05CODPLH,07/06/23,1.0,MRS2043,0,ZI089504
05CONPL12,07/06/23,2.0,MRS2043,0,ZI089504
03POL46,07/07/23,60.0,MRS2043,0,ZI089576
02ANGA,07/10/23,30.0,TSP98,4,ZI085245
02COME28,07/10/23,5.0,TSP98,4,ZI085245
02TOR812,07/10/23,1000.0,TSP98,4,ZI085245
02TORFOSF,07/10/23,5000.0,TSP98,4,ZI085245
01CEMCAZ50,07/11/23,2.0,MRSIZ143,0,ZI089409
03103TS20,07/12/23,12.8,MRSZI030,8,ZI089752
05E308,14/07/23,4.0,MRS2043,0,ZI090059
01ARM538,14/07/23,2.0,AATF77,14,ZI090027
01VAR112,14/07/23,8.0,MRSZI046,0,ZI090032
01VAR1,18/07/23,3.0,OESM970,0,ZI089985
06COLCR,19/07/23,1.0,MRS2043,0,ZI090324
06MACI12125,20/07/23,9.0,PUBGEN,0,ZI090373
03PC20018,20/07/23,139.2,ZAOC7,0,ZI090434
03PR30018,20/07/23,50.4,ZAOC7,0,ZI090434
0615953,20/07/23,1.0,PUBGEN,0,ZI090485
0616920,25/07/23,1.0,MRS2043,0,ZI090729
05CONPH12,25/07/23,1.0,MRS2043,0,ZI090739
05CONPL12,25/07/23,2.0,MRS2043,0,ZI090739
03SOL181,25/07/23,4.0,PUBGEN,0,ZI090785
01TAR,27/07/23,3.0,GAMA5005,0,ZI087965
03M22518,27/07/23,7.6,MRSIZ143,0,ZI090869
03P10018,27/07/23,8.0,MRSIZ143,0,ZI090869
01VAR112,28/07/23,5.0,PUBGEN,0,ZI091077
02TOR1,08/01/23,100.0,MRSIZ143,0,ZI091184
02TOR34,08/01/23,200.0,MRSIZ143,0,ZI091184
03103TS20,08/01/23,12.8,MRSIZ143,0,ZI091184
03121CH20,08/01/23,18.0,MRSIZ143,0,ZI091184
03ANG18114,08/01/23,19.2,MRSIZ143,0,ZI091184
03M22520,08/01/23,17.4,MRSIZ143,0,ZI091184
03SOL1812,08/01/23,20.0,MRSIZ143,0,ZI091184
03VCUA12,08/01/23,42.0,MRSIZ143,0,ZI091184
04HPPB141,08/01/23,400.0,MRSIZ143,0,ZI091184
04TD2,08/01/23,6.0,MRSIZ143,0,ZI091184
01EST1530,08/02/23,250.0,BACS84,0,ZI090813
01SON30,08/02/23,10.0,MCO180,0,ZI091481
05COLPVC4,08/04/23,1.0,MRS2043,0,ZI091645
05CONP34,08/04/23,5.0,MRSZI013,8,ZI091454
05ACOF2606,08/04/23,1.0,MRS2043,0,ZI091605
04HBISPR100,08/04/23,8.0,PUBGEN,0,ZI091679
08POL12,08/07/23,100.0,MRSZI170,0,ZI091771
05NIPGALV122,08/08/23,2.0,MRS2043,0,ZI091887
06ABRASF6,08/08/23,2.0,MRS2043,0,ZI091887
01TB,08/08/23,13.0,MRS1850,8,ZI090615
01MALSOL10,08/08/23,12.5,PUBGEN,0,ZI091909
01LADR5,08/09/23,1293.0,MATR,0,ZI092003
01ALAM,08/09/23,10.0,MRS2043,0,ZI091965
01LADR5,08/10/23,1050.0,MATR,0,ZI092068
01ARE,08/12/23,3.0,PUBGEN,0,ZI092158
01COMB34,08/12/23,6.0,PUBGEN,0,ZI092158
03TAB38,14/08/23,358.6,SAGA76,0,ZI092284
08CONC34,18/08/23,40.0,PECA62,1,ZI092542
08TUBC34PD,18/08/23,40.0,PECA62,1,ZI092542
01ARM1543,18/08/23,1.0,MRSZI046,0,ZI092603
06PLOM8,18/08/23,1.0,PUBGEN,0,ZI092622
03PR20018,19/08/23,44.0,OCP100,3,ZI092633
04HSI2110,19/08/23,20.0,MRSIZ143,0,ZI092669
03VCUA58,21/08/23,63.0,MRSIZ143,0,ZI092729
04HREM1814,21/08/23,50.0,MRSIZ143,0,ZI092744
05COPL34,22/08/23,1.0,MRS2043,0,ZI092805
05NIPGALVRC12,22/08/23,4.0,MRS2043,0,ZI092805
05REDPL3412,22/08/23,1.0,MRS2043,0,ZI092805
05ADAPMPH12,22/08/23,5.0,LOGR69,0,ZI092829
01EST1520,22/08/23,1.0,MRS2043,0,ZI092905
05ADAPMPH12,22/08/23,2.0,MRS2043,0,ZI092907
05CODPVR401290,22/08/23,2.0,MRS2043,0,ZI092907
05TEEPVCH12,22/08/23,3.0,MRS2043,0,ZI092907
01VAR34,23/08/23,3.0,MRS2043,0,ZI092772
08POL1234,25/08/23,100.0,MRS2043,0,ZI093093
03POL36,25/08/23,60.0,MATR,0,ZI093104
01ARE,30/08/23,3.0,MRSZI046,0,ZI093286
03TC30L,30/08/23,6.0,PUBGEN,0,ZI093534
01ARM1543,31/08/23,4.0,MRSZI046,0,ZI093605
02ANGA,09/01/23,2.0,MRSZI046,0,ZI093560
02CINJ,09/01/23,1.0,MRSZI046,0,ZI093560
02ECAG4305,09/01/23,3.0,MRSZI046,0,ZI093560
02ECLE305,09/01/23,1.0,MRSZI046,0,ZI093560
02EES305,09/01/23,2.0,MRSZI046,0,ZI093560
02EPG4305,09/01/23,8.0,MRSZI046,0,ZI093560
02PANN2,09/01/23,4.0,MRSZI046,0,ZI093560
02TOR812,09/01/23,200.0,MRSZI046,0,ZI093560
02TORFOSF,09/01/23,300.0,MRSZI046,0,ZI093560
04HTAQ14,09/01/23,50.0,MRSZI046,0,ZI093560
06PIJ8112,09/01/23,50.0,MRSZI046,0,ZI093560
08RON316,09/01/23,50.0,MRSZI046,0,ZI093560
01COMB34,09/01/23,1.5,PUBGEN,0,ZI093634
08POL1,09/01/23,100.0,MRS2043,0,ZI093665
01CEMB50,09/01/23,10.0,MEZO74,1,ZI093599
01YEM,09/01/23,30.0,MEZO74,1,ZI093599
06PEGAMM,09/01/23,38.0,MEZO74,1,ZI093599
04HCR,09/01/23,10.0,MRSIZ143,0,ZI093591
04HDCM14,09/01/23,1.0,MRSIZ143,0,ZI093591
04HHROS,09/01/23,20.0,MRSIZ143,0,ZI093591
04HPER,09/01/23,5.0,MRSIZ143,0,ZI093591
03PC10018,09/01/23,11.6,MRSIZ143,0,ZI093591
03SOL141211,09/01/23,11.4,MRSIZ143,0,ZI093591
03VCUA12,09/01/23,28.0,MRSIZ143,0,ZI093591
04CABALLO,09/01/23,2.0,MRSIZ143,0,ZI093591
GTRAS,09/01/23,1.0,MRSZI046,0,ZI093161
01ALREC,09/01/23,25.0,MRSZI046,0,ZI093161
01EST1515,09/01/23,100.0,MRSZI046,0,ZI093161
06CLA212,09/01/23,8.0,MRSZI046,0,ZI093161
08CAJO4R,09/01/23,15.0,MRSZI046,0,ZI093161
08POL12,09/01/23,100.0,MRSZI046,0,ZI093161
03121CH20,09/04/23,6.0,MRSZI046,0,ZI093637
03126CHC20,09/04/23,8.0,MRSZI046,0,ZI093637
03M22520,09/04/23,5.8,MRSZI046,0,ZI093637
