"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni"
"1","01ALREC","21.8","30","0","yes","12.5","16","0","308202","0","00002350","ZI007813","yes","0","","0"
"2","01ARM124","128","30","0","yes","78.4","16","0","308202","0","00002350","ZI007813","yes","0","","0"
"3","01ARM204","128","20","0","yes","78","16","0","308202","0","00002350","ZI007813","yes","0","","0"
"4","01CAL","62","5","0","yes","40.45","16","0","308202","0","00002350","ZI007813","yes","0","","0"
"1","01CR200","1779.9968","12.5","0","yes","1448.2759","16","0","308322","0","00002351","ZI004533","yes","0","","0"
"1","06CLA4","21.49992","125","0","yes","15.0248","16","0","308342","0","00002353","ZI004535","yes","0","","0"
"1","01BLO12","7.7952","120","0","yes","5.34482","16","0","308353","0","00002352","ZI002990","yes","0","","0"
"1","01ALREC","20","94","0","yes","12.5","16","0","308480","0","00002354","ZI004534","yes","0","","0"
"2","01VAR38","104.99998","550","0","yes","67.69747","16","0","308480","0","00002354","ZI004534","yes","0","","0"
"1","01CAL","64","6","0","yes","40.45","16","0","308518","0","00002355","ZI006744","yes","0","","0"
"2","01CEMCAZ50","138","10","0","yes","112.5","16","0","308518","0","00002355","ZI006744","yes","0","","0"
"3","03MPLA","20","22","0","yes","10.5756","16","0","308518","0","00002355","ZI006744","yes","0","","0"
"1","03PC20018","22.41","5.8","0","yes","19.3","16","0","308865","0","00002356","ZI004797","yes","0","","0"
"2","03PTR214","18","36.4","0","yes","14.2","16","0","308865","0","00002356","ZI004797","yes","0","","0"
"3","03PTR3112","18","20.2","0","yes","14.78","16","0","308865","0","00002356","ZI004797","yes","0","","0"
"1","01CAL","60","3","0","yes","40.45","16","0","308897","0","00002357","ZI006135","yes","0","","0"
"1","06CLA4","27","4","0","yes","15.0248","16","0","309061","0","00002358","ZI006744","yes","0","","0"
"1","0619963","285","1","0","yes","215.27","16","0","309083","0","00002359","ZI004466","yes","0","","0"
"1","01CR200","1779.9968",".5","0","yes","1448.27586","16","0","309125","0","00002360","ZI004527","yes","0","","0"
"1","01YEM","52","25","0","yes","35.4","16","0","309258","0","00002361","ZI004741","yes","0","","0"
"1","06PL4","40","16.6","0","yes","23.64","16","0","309282","0","00002362","ZI004742","yes","0","","0"
"1","02COMPP","247.6","1","0","yes","192.05","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"2","02COMST21","141.2","2","0","yes","109.48","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"3","02ECLE305","30","20","0","yes","23.14","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"4","02EES305","15.5","14","0","yes","14.09","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"5","02PANN2","100","10","0","yes","78.1","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"6","02TOR812",".2","200","0","yes",".1121","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"7","02TORS118",".15","500","0","yes",".0742","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"8","02TORS2",".27","50","0","yes",".0907","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"9","04HTAQ14",".2","50","0","yes",".1384","16","0","309377","0","00002363","ZI004797","yes","0","","0"
"1","01ARM204","118","200","0","yes","78","16","0","309420","0","00002364","ZI007828","yes","0","","0"
"1","03MPLA","20","22","0","yes","10.1031","16","0","309447","0","00002365","ZI006744","yes","0","","0"
"1","02PRF58","122","2","0","yes","94.61","16","0","309451","0","00002366","ZI004466","yes","0","","0"
"2","02PWRFR58","318","2","0","yes","246.24","16","0","309451","0","00002366","ZI004466","yes","0","","0"
"3","0616956","18","1","0","yes","13.86","16","0","309451","0","00002366","ZI004466","yes","0","","0"
"1","06CLA4","27","2","0","yes","15.0248","16","0","309494","0","00002367","ZI006744","yes","0","","0"
"1","01VAR38","96","10","0","yes","67.69747","16","0","309698","0","00002368","ZI006744","yes","0","","0"
"1","04HSI2178","42.7","1","0","yes","31.19","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"2","05ADAPMPH12","3","4","0","yes","1.62","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"3","05CODPVCH12","3","8","0","yes","2.0055","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"4","05COFLAV1212","17","2","0","yes","11.71779","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"5","05COFSA1278","17","2","0","yes","12.4199","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"6","05LLAAST","27","4","0","yes","19.702","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"7","05TEEPVCH12","3","4","0","yes","2.5852","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"8","05TUBPVCHA12","53","18","0","yes","37.2","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"9","06CINT12","5","3","0","yes","1.8086","16","0","309912","0","00002369","ZI004797","yes","0","","0"
"1","05PEGAD240","63","1","0","yes","43.905","16","0","309942","0","00002370","ZI004797","yes","0","","0"
"1","06PL4","40","16.6","0","yes","23.64","16","0","310085","0","00002371","ZI006573","yes","0","","0"
"1","06PL4","40","16.6","0","yes","23.64","16","0","310090","0","00002372","ZI006573","yes","0","","0"
"1","01CEMBIG","2499.1666","12","0","yes","1822.85","16","0","310151","0","00002373","ZI007828","yes","0","","0"
"1","01ARE","482.4","2","0","yes","353.45","16","0","310155","0","00002374","ZI006744","yes","0","","0"
"2","01COMB34","411.8","3","0","yes","301.72","16","0","310155","0","00002374","ZI006744","yes","0","","0"
"1","01CEMCAZ50","138","5","0","yes","110.776","16","0","310403","0","00002375","ZI006744","yes","0","","0"
"2","05CODCP9012","3","4","0","yes","1.02","16","0","310403","0","00002375","ZI006744","yes","0","","0"
"3","05CODPVC490","10","2","0","yes","6.4748","16","0","310403","0","00002375","ZI006744","yes","0","","0"
"4","08POL1234","5.5","100","0","yes","3.4649","16","0","310403","0","00002375","ZI006744","yes","0","","0"
"1","01CEMMCA50","120","10","0","yes","80.1725","16","0","310567","0","00002376","ZI004742","yes","0","","0"
"1","08POL12","3","100","0","yes","1.8154","16","0","310572","0","00002377","ZI006573","yes","0","","0"
"1","02PRF58","122","4","0","yes","94.61","16","0","310916","0","00002378","ZI004466","yes","0","","0"
"1","01ALAM","18","20","0","yes","14.1","16","0","311084","0","00002379","ZI006744","yes","0","","0"
"2","01COMB34","411.8","1","0","yes","301.72","16","0","311084","0","00002379","ZI006744","yes","0","","0"
"1","01CEMCAZ50","145","20","0","yes","110.776","16","0","311264","0","00002380","ZI007438","yes","0","","0"
"1","01CEMCAZ50","145","200","0","yes","110.776","16","0","311270","0","00002381","ZI007583","yes","0","","0"
"1","02ANGA","15.5","72","0","yes","11.99","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"2","02CCC22158","27","66","0","yes","20.83","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"3","02CINJ","32","4","0","yes","24.9","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"4","02COMPP","247.6","4","0","yes","192.05","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"5","02COMST21","141.2","6","0","yes","109.48","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"6","02ECLE305","30","102","0","yes","23.14","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"7","02EES244","14.5","18","0","yes","11.14","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"8","02PRF58","122","42","0","yes","94.61","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"9","02PWRFR58","318","13","0","yes","246.24","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"10","02TOR812",".15","1500","0","yes",".1121","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"11","02TORS118",".1","2200","0","yes",".0742","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"12","02TORS2",".15","1100","0","yes",".0907","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"13","06ALAG145","20","10","0","yes","20.07","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"14","06LIJAESM","9.8","30","0","yes","7.58","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"15","06PL4","30.5","6","0","yes","23.64","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"16","06TM38112",".2","500","0","yes",".0554","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"17","06TM5112",".2","710","0","yes",".0392","16","0","311439","0","00002382","ZI004797","yes","0","","0"
"1","01UBA","90","2","0","yes","62.75","16","0","311476","0","00002383","ZI004466","yes","0","","0"
"1","01BLO15","7.2","276","0","yes","5.68965","16","0","311909","0","00002384","ZI004743","yes","0","","0"
"1","01BLO15","7.2","224","0","yes","5.68965","16","0","311913","0","00002385","ZI004744","yes","0","","0"
"1","03VRED58","16.15","384","0","yes","11.9","16","0","311946","0","00002386","ZI004466","yes","0","","0"
"1","01ES","100","1","0","yes","68.97","16","0","312523","0","00002387","ZI006744","yes","0","","0"
"1","01CEMBIG","2400","2","0","yes","1822.85","16","0","312673","0","00002388","ZI007672","yes","0","","0"
"1","01CEMBIG","2400","2","0","yes","1828.315","16","0","312689","0","00002389","ZI007674","yes","0","","0"
"1","01CR200","1779.9968","19","0","yes","1469.82758","16","0","312784","0","00002390","ZI004533","yes","0","","0"
"1","05COFF","15.9964","10","0","yes","10.74","16","0","312788","0","00002391","ZI004624","yes","0","","0"
"2","05COFLAV1212","24.998","10","0","yes","11.71779","16","0","312788","0","00002391","ZI004624","yes","0","","0"
"3","05COFSA1278","15.9964","5","0","yes","12.4199","16","0","312788","0","00002391","ZI004624","yes","0","","0"
"4","05LLAAST","28.0024","25","0","yes","19.702","16","0","312788","0","00002391","ZI004624","yes","0","","0"
"5","06CINT12","5","5","0","yes","1.8086","16","0","312788","0","00002391","ZI004624","yes","0","","0"
"1","0646055","11.9944","10","0","yes","7.78644","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"2","067593","12.5048","35","0","yes","8.7413","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"3","06CINAIS6018","19","5","0","yes","8.3952","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"4","08CAB12","7.2964","600","0","yes","4.931","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"5","08CAB14","5.9972","300","0","yes","4.01","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"6","08CONSEN","7.5052","30","0","yes","6.79","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"7","08FOCE13","32.0044","35","0","yes","18.7776","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"8","08PASQ15","120.002","10","0","yes","40.98","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"9","08ROS4","12.5048","35","0","yes","7.66","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"10","08TAPV1","5.4984","20","0","yes","6.6","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"11","08TAPV2","7.5052","15","0","yes","20.56","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"12","08TAPV3","12.5048","5","0","yes","6.12","16","0","312840","0","00002392","ZI004626","yes","0","","0"
"1","06PP6112",".3944","70","0","yes",".1764","16","0","312866","0","00002393","ZI004630","yes","0","","0"
"1","04HTAQ14",".4988","140","0","yes",".1384","16","0","312873","0","00002394","ZI004629","yes","0","","0"
"2","04HTAQ38",".4988","10","0","yes",".29","16","0","312873","0","00002394","ZI004629","yes","0","","0"
"3","04HTAQ516",".4988","200","0","yes",".1605","16","0","312873","0","00002394","ZI004629","yes","0","","0"
"1","06PES300A","41.9918","43","0","yes","26.8","16","0","312881","0","00002395","ZI004627","yes","0","","0"
"1","0549165-6","589.999","5","0","yes","434.1744","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"2","05LAVB","280.0008","5","0","yes","211.51","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"3","05MEZCL","232","5","0","yes","177.4901","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"4","05REGADD","80","5","0","yes","68.11","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"5","05TANB","479.996","5","0","yes","331.16","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"6","05TAZB","390.002","5","0","yes","381.98","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"7","06MEZCRBH","239.992","5","0","yes","172.02","16","0","312885","0","00002396","ZI004623","yes","0","","0"
"1","04MENS1214","12.7948","10","0","yes","10.2158","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"2","05ANCLAV","8.004","9","0","yes","3.5","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"3","05CESPFF","29","5","0","yes","21.8909","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"4","05CHU1122","4.9996","5","0","yes","3.6531","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"5","05CHUH1142","4.9996","5","0","yes","3.6484","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"6","05CUECER","9.5004","5","0","yes","7.86","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"7","0649330","10.9968","10","0","yes","1.52","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"8","0649365","29.9976","5","0","yes","21.8889","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"9","06CONTD","37.004","5","0","yes","24.8096","16","0","312923","0","00002397","ZI004625","yes","0","","0"
"1","06PP6112",".3944","70","0","yes",".1764","16","0","312975","0","00002398","ZI008069","yes","0","","0"
"1","04HTAQ14",".4988","140","0","yes",".1384","16","0","312979","0","00002399","ZI004577","yes","0","","0"
"2","04HTAQ38",".4988","10","0","yes",".29","16","0","312979","0","00002399","ZI004577","yes","0","","0"
"3","04HTAQ516",".4988","200","0","yes",".1605","16","0","312979","0","00002399","ZI004577","yes","0","","0"
"1","06PES300A","41.992","43","0","yes","26.8","16","0","312990","0","00002400","ZI004575","yes","0","","0"
"1","0549165-6","589.9992","5","0","yes","434.1744","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"2","05LAVB","280.0008","5","0","yes","211.51","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"3","05MEZCL","232","5","0","yes","177.4901","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"4","05REGADD","80.0052","5","0","yes","68.11","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"5","05TANB","479.9964","5","0","yes","331.16","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"6","05TAZB","390.0036","5","0","yes","381.98","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"7","06MEZCRBH","239.9924","5","0","yes","172.02","16","0","313033","0","00002401","ZI004571","yes","0","","0"
"1","04MENS1214","12.7948","7","0","yes","10.2158","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"2","05CESPFF","29","5","0","yes","21.8909","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"3","05CHU1122","4.9996","5","0","yes","3.6531","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"4","05CHUH1142","4.9996","5","0","yes","3.6484","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"5","05CUECER","9.5004","5","0","yes","7.86","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"6","0649330","10.9968","10","0","yes","1.52","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"7","0649365","29.9976","1","0","yes","21.8889","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"8","0649508","29.9976","4","0","yes","24.81","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"9","06CONTD","37.004","5","0","yes","24.8096","16","0","313062","0","00002402","ZI004573","yes","0","","0"
"1","04MENS1214","12.7948","3","0","yes","10.2158","16","0","313083","0","00002403","ZI004573","yes","0","","0"
"1","01CANABAR","120","10","0","yes","65","16","0","313088","0","00002404","ZI004576","yes","0","","0"
"1","02ANGA","15.5","40","0","yes","11.99","16","0","313092","0","00002405","ZI004797","yes","0","","0"
"2","02TORS118",".15","200","0","yes",".0742","16","0","313092","0","00002405","ZI004797","yes","0","","0"
"1","02ANGA","19.57","7","0","yes","11.99","16","0","313097","0","00002417","ZI003646","yes","0","","0"
"1","01CEMMCA50","114.5001","175","0","yes","80.1725","16","0","313098","0","00002406","ZI004570","yes","0","","0"
"1","05COFF","15.9964","10","0","yes","10.74","16","0","313102","0","00002407","ZI004572","yes","0","","0"
